Dummy Policy No,ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,CORRESPONDENCECITY,CORRESPONDENCESTATE,CORRESPONDENCEPOSTCODE,CHANNEL,Bank code,Date of Death,INTIMATIONDATE,STATUS,SUB_STATUS,Fraud Category
1.0463110828690037,-0.17858621367056118,12,11,-0.3241946771086187,-0.32880529423478266,4,-0.0599445750712231,0,1,-0.36184419419927716,0.02752409412816096,355,8,1,0,-0.18806387666603816,5,16,1,3,2
1.0489334164100288,-1.3182595869015339,6,11,-0.29889150225831507,-0.3174898482768025,4,-0.054958213501050984,1,1,1.8781795625490731,0.02752409412816096,197,27,458,3,,0,0,2,1,6
1.0515557499510537,-1.8880962735170204,1,2,-0.4001042016595297,-0.3627516321087232,4,-0.06281344063214403,3,1,-0.36184419419927716,0.02752409412816096,199,31,680,3,,0,0,3,15,2
1.0541780834920789,-1.1283140246963719,6,11,-0.24828515255770772,-0.29485895636084214,4,-0.058715061259399834,0,1,-0.36184419419927716,0.02752409412816096,242,29,154,0,-0.18806387666603816,0,0,2,1,6
1.056800417033104,-0.8433956813886286,5,6,-0.29889150225831507,-0.3174898482768025,4,-0.06281344063214403,0,1,-0.36184419419927716,0.02752409412816096,242,29,153,0,-0.18806387666603816,0,0,2,1,6
1.059422750574129,-0.6534501191834665,2,8,0.7132354917538314,0.13512799004240417,4,0.004809819018135242,0,0,-0.36184419419927716,0.02752409412816096,291,29,173,3,,0,0,0,11,2
1.062045084115154,-0.6534501191834665,2,8,0.7132354917538314,0.13512799004240417,4,0.004809819018135242,0,1,-0.36184419419927716,0.02752409412816096,291,29,173,3,,0,0,0,11,2
1.0646674176561792,0.48622325404750627,5,11,0.7132354917538314,0.13512799004240417,4,0.1277612002004612,0,1,-0.36184419419927716,0.02752409412816096,291,29,173,3,,0,0,0,11,2
1.0672897511972042,0.7711415973552495,11,11,-0.42603995588109095,0.019710441271006462,3,0.31218827197395016,0,0,-0.36184419419927716,0.02752409412816096,407,11,27,0,-0.18806387666603816,0,0,2,1,2
1.0699120847382293,-3.2177152089531553,11,2,-0.04585975375527843,-0.20433538869700082,4,-0.06008118771698123,0,1,-0.36184419419927716,0.02752409412816096,117,25,292,0,-0.18806387666603816,0,0,0,11,2
1.0725344182792544,-0.8433956813886286,2,2,0.7132354917538314,0.13512799004240417,4,-0.01568207784558575,1,1,-0.36184419419927716,0.02752409412816096,343,8,13,3,,0,0,0,11,2
1.0751567518202794,-1.0333412435937908,10,11,-0.04585975375527843,-0.20433538869700082,4,-0.056665871573027736,0,1,-0.36184419419927716,0.02752409412816096,450,17,353,0,-0.18806387666603816,0,0,2,1,2
1.0777790853613045,0.6761688162526683,10,0,-0.34949785195892236,-0.34012074019276284,4,-0.06896100969126033,0,1,-0.36184419419927716,0.02752409412816096,290,13,856,3,,0,0,0,11,2
1.0804014189023297,-0.7484229002860475,10,2,-0.4001042016595297,-0.3627516321087232,4,-0.06708258581208591,0,1,-0.36184419419927716,0.02752409412816096,448,29,226,3,,0,0,2,1,2
1.0830237524433546,-0.8433956813886286,11,6,-0.04585975375527843,-0.20433538869700082,4,-0.060422719331376586,0,1,0.011493098592114559,0.02752409412816096,147,4,944,3,,0,0,2,1,2
1.0856460859843797,-0.4635045569783044,11,6,-0.04585975375527843,-0.20433538869700082,4,-0.06691182000488824,0,1,0.011493098592114559,0.02752409412816096,216,4,837,3,,0,0,0,11,2
1.0882684195254049,-3.407660771158317,11,2,0.7132354917538314,0.13512799004240417,4,-0.03617397470930674,0,1,-0.36184419419927716,0.02752409412816096,134,21,715,3,,0,0,2,1,2
1.0908907530664298,-4.167443019978966,11,2,0.7132354917538314,0.13512799004240417,4,-0.03617397470930674,0,1,0.011493098592114559,0.02752409412816096,134,21,715,3,,0,0,2,1,2
1.093513086607455,-0.4635045569783044,11,11,0.5664770776220702,0.0694984034861192,4,-0.04915217605633004,0,0,-0.36184419419927716,0.02752409412816096,112,13,844,3,,0,0,0,11,2
1.09613542014848,-0.8433956813886286,2,11,-0.29889150225831507,-0.3174898482768025,4,-0.04300460699721374,0,1,-1.2329645440458579,0.02752409412816096,343,8,11,0,-0.18806387666603816,0,0,4,6,2
1.098757753689505,1.2460055028681547,12,9,-0.04585975375527843,-0.20433538869700082,4,-0.06691182000488824,0,0,-1.2329645440458579,0.02752409412816096,63,29,172,0,-0.18806387666603816,0,0,3,14,1
1.1013800872305302,-0.6534501191834665,12,11,-0.29889150225831507,-0.3174898482768025,4,-0.06281344063214403,0,1,-0.9840730155182633,0.02752409412816096,269,29,157,0,-0.18806387666603816,0,0,7,13,6
1.1040024207715553,-1.3182595869015339,0,11,-0.5013169010607443,-0.4101995600997256,4,-0.06520416193291148,0,1,0.011493098592114559,0.02752409412816096,84,31,633,3,,0,0,2,1,0
1.1066247543125802,-0.08361343256798012,5,11,-0.5013169010607443,-0.40471609498848843,4,-0.056665871573027736,0,1,-0.36184419419927716,0.02752409412816096,134,21,714,3,,0,0,2,1,2
1.1092470878536054,-0.5584773380808854,11,11,0.37417294875976237,0.01581566477226969,4,0.004809819018135242,0,0,-0.36184419419927716,0.02752409412816096,0,0,0,0,-0.18806387666603816,0,0,0,11,10
1.1118694213946305,-2.1730146168247635,6,2,-0.5296564568930844,-0.40505103218884464,1,-0.06691182000488824,0,1,-0.36184419419927716,0.02752409412816096,138,7,413,3,,0,0,6,12,2
1.1144917549356554,0.6761688162526683,12,11,-0.12176927830618942,-0.19659788675093398,2,-0.056665871573027736,0,0,-0.36184419419927716,0.02752409412816096,276,14,584,3,,0,0,0,11,10
1.1171140884766806,-0.5584773380808854,12,11,-0.38998293171940823,-0.3647793600243932,4,-0.06896100969126033,0,1,0.011493098592114559,0.02752409412816096,464,26,601,3,,0,0,2,1,2
1.1197364220177057,0.011359348534600945,10,11,0.7638418414544388,0.022093474189757087,4,-0.03426139766869279,0,0,0.3848303913835063,0.02752409412816096,393,13,912,3,,0,0,0,11,10
1.1223587555587307,-0.4635045569783044,11,11,0.004746595945328892,-0.29651553764909044,4,-0.05461668188665564,0,1,0.758167684174898,0.02752409412816096,413,29,171,3,,0,0,0,11,2
1.1249810890997558,-0.3685317758757233,12,11,-0.24828515255770772,-0.3860614507821623,4,-0.04846911282753934,0,1,-0.6107357227268716,0.02752409412816096,372,15,624,0,-0.18806387666603816,0,0,8,8,9
1.127603422640781,0.011359348534600945,11,11,0.966267240256868,-0.28534266631018085,4,-0.03426139766869279,0,0,1.5048422697576813,0.02752409412816096,393,13,912,3,,0,0,0,11,10
1.1302257561818059,-0.4635045569783044,11,2,1.9783942342690144,-0.31050595503153716,4,-0.0599445750712231,0,0,1.8781795625490731,0.02752409412816096,0,0,0,1,,0,0,0,11,2
1.132848089722831,-1.603177930209277,12,2,0.08065612049623988,-0.39443035461268444,4,-0.06281344063214403,0,1,-0.6107357227268716,0.02752409412816096,129,29,235,3,,0,0,2,1,2
1.1354704232638562,-0.4635045569783044,11,9,-0.29889150225831507,-0.3296245325221404,4,-0.04641992314116724,0,0,-0.6107357227268716,0.02752409412816096,84,31,635,0,-0.18806387666603816,0,0,0,11,3
1.138092756804881,-0.4635045569783044,11,11,0.7132354917538314,-0.312870883236755,4,-0.04641992314116724,0,1,1.8781795625490731,0.02752409412816096,320,27,469,0,-0.18806387666603816,0,0,0,11,2
1.1407150903459062,-0.17858621367056118,10,11,2.4844577312750875,0.9272092071010158,4,-0.05325055542907424,0,1,-0.6107357227268716,0.02752409412816096,205,31,640,0,-0.18806387666603816,0,0,3,15,2
1.1433374238869314,-0.9383684624912096,10,11,2.4844577312750875,0.9272092071010158,4,0.025301715881856236,0,1,-0.6107357227268716,0.02752409412816096,74,11,44,0,-0.18806387666603816,0,0,0,11,2
1.1459597574279563,0.10633212963718201,5,11,7.039029204329746,2.963989479537446,4,0.1277612002004612,0,0,-0.6107357227268716,0.02752409412816096,328,31,691,0,-0.18806387666603816,0,0,3,15,2
1.1485820909689815,0.20130491073976306,5,11,1.5735434366641559,0.9272092071010158,4,0.025301715881856236,0,0,-0.6107357227268716,0.02752409412816096,192,11,32,0,-0.18806387666603816,0,0,0,11,2
1.1512044245100066,-0.8433956813886286,12,8,2.990521228281161,1.8324448837394292,4,0.1277612002004612,0,1,-0.6107357227268716,0.02752409412816096,145,26,619,0,-0.18806387666603816,0,0,0,11,10
1.1538267580510315,-1.0333412435937908,12,1,1.5735434366641559,0.9272092071010158,4,0.004809819018135242,0,1,1.8781795625490731,0.02752409412816096,293,26,611,0,-0.18806387666603816,0,0,3,15,10
1.1564490915920567,0.5811960351500873,10,0,2.990521228281161,1.8324448837394292,4,-0.025928026277446246,0,0,-0.6107357227268716,0.02752409412816096,296,12,107,0,-0.18806387666603816,0,0,3,15,2
1.1590714251330818,-0.08361343256798012,1,11,1.5735434366641559,0.9272092071010158,4,0.1277612002004612,0,1,0.6337219199111007,0.02752409412816096,491,1,556,3,,0,0,2,1,2
1.1616937586741067,-0.5584773380808854,2,0,1.5735434366641559,0.9272092071010158,4,-0.049835239285120736,0,1,-0.6107357227268716,0.02752409412816096,318,12,107,0,-0.18806387666603816,0,0,2,1,2
1.1643160922151319,0.20130491073976306,11,11,1.5735434366641559,0.9272092071010158,4,-0.01568207784558575,0,1,-0.6107357227268716,0.02752409412816096,434,11,49,0,-0.18806387666603816,0,0,0,11,2
1.166938425756157,-0.17858621367056118,1,11,2.990521228281161,1.8324448837394292,4,0.008225135162088741,0,1,-0.4862899584630744,0.02752409412816096,484,1,558,0,-0.18806387666603816,0,0,2,1,2
1.169560759297182,-0.5584773380808854,2,0,1.5735434366641559,0.9272092071010158,4,-0.02251271013349275,0,1,-0.6107357227268716,0.02752409412816096,296,12,109,0,-0.18806387666603816,0,0,2,1,2
1.172183092838207,-0.2735589947731422,11,0,1.5735434366641559,0.9272092071010158,4,0.025301715881856236,0,1,-0.6107357227268716,0.02752409412816096,454,12,100,0,-0.18806387666603816,0,0,3,15,2
1.1748054263792322,-0.4635045569783044,6,11,1.5735434366641559,0.9272092071010158,4,0.1277612002004612,1,1,-0.6107357227268716,0.02752409412816096,3,1,561,0,-0.18806387666603816,0,0,0,11,2
1.1774277599202572,-2.3629601790299257,6,12,2.990521228281161,1.8324448837394292,4,0.16874499392790318,0,1,-0.6107357227268716,0.02752409412816096,480,1,558,0,-0.18806387666603816,0,0,2,1,2
1.1800500934612823,-0.2735589947731422,1,11,2.990521228281161,1.8324448837394292,4,0.16874499392790318,0,1,-0.6107357227268716,0.02752409412816096,480,1,558,0,-0.18806387666603816,0,0,2,1,2
1.1826724270023075,-1.2232868057989528,12,11,1.5735434366641559,0.9272092071010158,4,0.004809819018135242,0,1,-0.6107357227268716,0.02752409412816096,3,1,561,0,-0.18806387666603816,0,0,3,15,2
1.1852947605433324,-2.3629601790299257,6,11,1.5735434366641559,0.9272092071010158,4,-0.027635684349422998,1,1,1.8781795625490731,0.02752409412816096,354,1,550,3,,0,0,2,1,2
1.1879170940843575,-0.7484229002860475,5,0,1.5735434366641559,0.9272092071010158,4,-0.031051000493376495,0,1,-0.6107357227268716,0.02752409412816096,260,12,120,0,-0.18806387666603816,0,0,2,1,2
1.1905394276253827,-0.4635045569783044,12,0,1.5735434366641559,0.9272092071010158,4,-0.03446631663732999,0,1,-0.6107357227268716,0.02752409412816096,260,12,121,0,-0.18806387666603816,0,0,2,1,2
1.1931617611664076,0.6761688162526683,1,0,-0.17237562800679673,0.9272092071010158,3,-0.03617397470930674,0,0,-0.6107357227268716,0.02752409412816096,260,12,118,0,-0.18806387666603816,0,0,2,1,2
1.1957840947074327,-0.17858621367056118,9,11,1.5735434366641559,0.9272092071010158,4,-0.025928026277446246,1,1,0.011493098592114559,0.02752409412816096,151,11,20,0,-0.18806387666603816,0,0,0,11,2
1.1984064282484579,-1.7931234924144392,1,11,2.990521228281161,1.8324448837394292,4,0.008225135162088741,3,1,-0.6107357227268716,0.02752409412816096,487,29,170,0,-0.18806387666603816,0,0,0,11,2
1.2010287617894828,0.6761688162526683,11,11,1.5735434366641559,0.9272092071010158,4,-0.04300460699721374,0,0,-0.6107357227268716,0.02752409412816096,71,9,320,0,-0.18806387666603816,0,0,3,15,2
1.203651095330508,-0.2735589947731422,12,0,1.5735434366641559,0.9272092071010158,4,-0.005026291476450834,0,1,-0.6107357227268716,0.02752409412816096,419,12,99,0,-0.18806387666603816,0,0,2,1,2
1.206273428871533,-0.08361343256798012,2,0,1.5735434366641559,0.9272092071010158,4,-0.013223050221939231,0,1,-0.6107357227268716,0.02752409412816096,454,12,99,0,-0.18806387666603816,0,0,2,1,2
1.208895762412558,-1.9830690546196013,2,11,1.5735434366641559,0.9272092071010158,4,-0.02251271013349275,1,1,1.8781795625490731,0.02752409412816096,490,1,560,3,,0,0,2,1,2
1.2115180959535832,-0.4635045569783044,11,2,2.2820323324726584,1.3798270454202226,4,-0.005436129413725254,0,1,-0.6107357227268716,0.02752409412816096,109,14,586,3,,0,0,0,11,2
1.2141404294946083,-0.4635045569783044,6,11,2.990521228281161,1.8324448837394292,4,0.05945487732139122,0,1,-0.6107357227268716,0.02752409412816096,170,1,542,3,,0,0,2,1,2
1.2167627630356332,0.29627769184234415,11,0,1.5735434366641559,0.9272092071010158,4,0.004809819018135242,0,1,0.6337219199111007,0.02752409412816096,260,12,117,0,-0.18806387666603816,0,0,2,1,2
1.2193850965766584,-2.2679873979273446,6,0,1.5735434366641559,0.9272092071010158,4,-0.026611089506236946,1,1,-0.6107357227268716,0.02752409412816096,296,12,116,0,-0.18806387666603816,0,0,2,1,2
1.2220074301176835,-1.1283140246963719,11,8,2.2820323324726584,1.3798270454202226,2,0.06628550960929822,0,1,0.6337219199111007,0.02752409412816096,501,1,573,3,,0,0,3,15,2
1.2246297636587085,-1.603177930209277,2,11,1.5735434366641559,0.9272092071010158,4,-0.008851445557678753,0,1,0.6337219199111007,0.02752409412816096,94,26,602,3,,0,0,2,1,2
1.2272520971997336,-0.5584773380808854,12,11,1.5735434366641559,0.9272092071010158,4,0.004809819018135242,0,0,0.011493098592114559,0.02752409412816096,244,27,488,0,-0.18806387666603816,0,0,2,1,2
1.2298744307407588,-0.3685317758757233,10,0,1.5735434366641559,0.9272092071010158,4,-0.025928026277446246,0,1,-0.6107357227268716,0.02752409412816096,296,12,114,0,-0.18806387666603816,0,0,2,1,2
1.2324967642817837,0.29627769184234415,11,0,1.5735434366641559,0.9272092071010158,4,0.004809819018135242,0,1,-0.6107357227268716,0.02752409412816096,296,12,113,0,-0.18806387666603816,0,0,2,1,2
1.2351190978228088,0.10633212963718201,0,0,1.5735434366641559,0.9272092071010158,4,0.004809819018135242,1,1,0.011493098592114559,0.02752409412816096,260,12,117,0,-0.18806387666603816,0,0,2,1,2
1.237741431363834,-1.8880962735170204,2,0,1.5735434366641559,0.9272092071010158,4,-0.049835239285120736,1,1,-0.6107357227268716,0.02752409412816096,318,12,112,0,-0.18806387666603816,0,0,2,1,2
1.240363764904859,0.6761688162526683,5,11,1.5735434366641559,0.9272092071010158,4,-0.03617397470930674,0,0,-0.6107357227268716,0.02752409412816096,173,3,735,0,-0.18806387666603816,0,0,8,8,10
1.242986098445884,-0.5584773380808854,6,11,1.5735434366641559,0.9272092071010158,4,0.06628550960929822,0,1,0.6337219199111007,0.02752409412816096,0,0,0,3,,0,0,2,1,2
1.2456084319869092,0.20130491073976306,5,0,1.5735434366641559,0.9272092071010158,4,-0.02251271013349275,0,1,-0.6107357227268716,0.02752409412816096,49,12,105,0,-0.18806387666603816,0,0,2,1,2
1.248230765527934,0.10633212963718201,12,0,1.5735434366641559,0.9272092071010158,4,0.004809819018135242,0,1,-0.6107357227268716,0.02752409412816096,270,24,81,0,-0.18806387666603816,0,0,2,1,2
1.2508530990689593,0.5811960351500873,5,0,1.5735434366641559,0.9272092071010158,4,-0.042321543768423044,0,0,-0.6107357227268716,0.02752409412816096,318,12,110,0,-0.18806387666603816,0,0,2,1,2
1.2534754326099844,-0.4635045569783044,11,11,1.5735434366641559,0.9272092071010158,4,-0.025928026277446246,0,1,-0.6107357227268716,0.02752409412816096,286,29,179,0,-0.18806387666603816,0,0,0,11,2
1.2560977661510093,-1.3182595869015339,2,11,4.761743467802417,2.963989479537446,4,0.07653145804115871,0,1,-0.6107357227268716,0.02752409412816096,81,29,136,0,-0.18806387666603816,0,0,0,11,2
1.2587200996920345,-0.4635045569783044,6,11,6.532965707323673,4.095534075335462,0,0.09360803876092622,1,0,0.011493098592114559,0.02752409412816096,472,15,629,3,,0,0,0,11,2
1.2613424332330596,-0.4635045569783044,11,2,17.160299144451212,10.884801650123562,4,3.33815837551675,0,0,-0.6107357227268716,0.02752409412816096,0,0,0,0,-0.18806387666603816,0,0,0,11,2
1.2639647667740845,-0.4635045569783044,11,9,2.990521228281161,1.8324448837394292,4,0.04579361274557723,0,1,-0.6107357227268716,0.02752409412816096,343,8,5,0,-0.18806387666603816,0,0,0,11,2
1.2665871003151097,-1.1283140246963719,10,2,5.82447681151517,3.642916237016256,4,0.1277612002004612,0,1,0.6337219199111007,0.02752409412816096,101,26,594,0,-0.18806387666603816,0,0,0,11,2
1.2692094338561348,-0.08361343256798012,11,2,4.23037679594604,2.624526100798041,4,0.1277612002004612,0,1,1.1315049769662897,0.02752409412816096,13,9,314,0,-0.18806387666603816,0,0,2,1,2
1.2718317673971598,-1.2232868057989528,12,2,1.5735434366641559,0.9272092071010158,4,-0.025928026277446246,0,1,1.8781795625490731,0.02752409412816096,369,21,696,3,,0,0,2,1,2
1.274454100938185,-0.4635045569783044,11,11,4.761743467802417,2.963989479537446,4,0.021203336509112037,0,1,-0.6107357227268716,0.02752409412816096,436,31,638,0,-0.18806387666603816,0,0,0,11,2
1.27707643447921,-0.4635045569783044,11,10,1.5735434366641559,0.9272092071010158,4,-0.008851445557678753,0,1,-0.6107357227268716,0.02752409412816096,57,29,191,0,-0.18806387666603816,0,0,0,11,2
1.279698768020235,-0.8433956813886286,11,11,-0.17237562800679673,0.9272092071010158,3,-0.03617397470930674,0,1,-0.6107357227268716,0.02752409412816096,147,4,941,0,-0.18806387666603816,0,0,2,1,2
1.2823211015612601,-0.4635045569783044,11,11,1.5735434366641559,0.9272092071010158,4,-0.01568207784558575,0,0,-0.6107357227268716,0.02752409412816096,379,4,832,0,-0.18806387666603816,0,0,0,11,10
1.2849434351022853,-0.7484229002860475,12,0,-0.34949785195892236,-0.31528559940418793,4,-0.06896100969126033,0,1,0.011493098592114559,0.02752409412816096,269,29,147,0,-0.18806387666603816,0,0,2,1,6
1.2875657686433102,-3.3126879900557364,11,2,-0.43249226546791836,-0.35503449796538067,4,-0.0599445750712231,0,1,-0.36184419419927716,0.02752409412816096,18,24,76,1,,0,0,0,11,9
1.2901881021843353,0.011359348534600945,5,6,-0.47854404369547104,-0.37597938843360196,4,-0.06008118771698123,0,1,-0.36184419419927716,0.02752409412816096,76,21,694,3,,0,0,2,1,2
1.2928104357253605,0.10633212963718201,5,6,-0.42540737650983335,-0.3365156391105503,4,-0.06363311650669287,0,1,-0.36184419419927716,0.02752409412816096,299,21,709,3,,0,0,2,1,10
1.2954327692663854,-1.2232868057989528,6,11,0.41971866349030895,0.23388015000688867,4,0.004809819018135242,0,1,-0.36184419419927716,0.02752409412816096,3,1,561,0,-0.18806387666603816,0,0,2,1,2
1.2980551028074105,0.011359348534600945,11,0,-0.43654077344396697,-0.35979830071369034,4,-0.06861947807686498,0,1,0.011493098592114559,0.02752409412816096,234,29,199,3,,0,0,0,11,1
1.3006774363484357,-1.7931234924144392,6,11,-0.24828515255770772,-0.29485895636084214,1,-0.06657028839049288,1,1,-0.6107357227268716,0.02752409412816096,206,27,458,3,,0,0,3,15,6
1.3032997698894606,-1.5082051491066961,2,2,-0.24828515255770772,-0.29485895636084214,1,-0.06008118771698123,1,1,0.011493098592114559,0.02752409412816096,407,11,26,3,,0,0,2,1,10
1.3059221034304858,-0.9383684624912096,6,9,-0.4304680114798941,-0.314943872936257,4,-0.06896100969126033,0,1,0.011493098592114559,0.02752409412816096,269,29,157,0,-0.18806387666603816,0,0,6,12,6
1.308544436971511,-0.4635045569783044,12,2,-0.35708880441401347,-0.3123978975957114,4,-0.06896100969126033,0,1,0.011493098592114559,0.02752409412816096,482,25,281,0,4.950751606756277,0,0,0,11,10
1.3111667705125358,-1.8880962735170204,6,11,0.08571675546630061,-0.08354300309556256,4,-0.025928026277446246,0,1,0.011493098592114559,0.02752409412816096,224,25,244,3,,0,0,2,1,6
1.313789104053561,-1.2232868057989528,6,6,0.08571675546630061,-0.08354300309556256,4,-0.06008118771698123,0,1,0.011493098592114559,0.02752409412816096,224,25,244,3,,0,0,2,1,6
1.3164114375945861,-1.7931234924144392,6,6,0.08571675546630061,-0.08354300309556256,4,-0.06076425094577193,0,1,0.011493098592114559,0.02752409412816096,224,25,244,3,,0,0,2,1,6
1.319033771135611,-1.603177930209277,9,11,1.1484500991790545,0.5153269742305377,4,-0.03617397470930674,1,1,0.011493098592114559,0.02752409412816096,98,31,634,0,-0.18806387666603816,0,0,0,11,10
1.3216561046766362,-0.08361343256798012,12,4,-0.35708880441401347,-0.314943872936257,4,-0.06281344063214403,0,1,0.011493098592114559,0.02752409412816096,20,29,140,0,-0.18806387666603816,0,0,2,1,6
1.3242784382176613,-3.7875518955686416,11,11,-0.2246013808978235,-0.1988813437452544,4,0.04237829660162373,0,1,-0.36184419419927716,0.02752409412816096,293,26,613,0,-0.18806387666603816,0,0,0,11,2
1.3269007717586863,-3.7875518955686416,11,11,-0.2246013808978235,-0.1988813437452544,4,0.04237829660162373,0,1,-0.36184419419927716,0.02752409412816096,293,26,613,0,-0.18806387666603816,0,0,0,11,2
1.3295231052997114,0.5811960351500873,10,11,-0.2895799339134033,-0.20849947280953754,4,-0.05256749220028354,0,0,-0.36184419419927716,0.02752409412816096,44,11,43,0,-0.18806387666603816,0,0,3,0,2
1.3321454388407366,-0.9383684624912096,12,2,-0.12682991327625015,-0.19415148733481868,4,-0.06076425094577193,0,1,0.011493098592114559,0.02752409412816096,345,28,826,1,,0,0,0,11,11
1.3347677723817615,-0.17858621367056118,10,11,-0.15719372309661453,-0.12320364117828304,4,0.04237829660162373,0,1,-0.36184419419927716,0.02752409412816096,293,26,613,0,-0.18806387666603816,0,0,0,11,2
1.3373901059227866,-0.4635045569783044,11,2,-0.3393765820188009,-0.3123978975957114,4,-0.06486263031851613,0,1,0.011493098592114559,0.02752409412816096,113,29,234,3,,0,0,0,11,2
1.3400124394638118,0.29627769184234415,12,0,0.35899104384958014,0.26355830166547906,4,-0.042321543768423044,0,0,-0.36184419419927716,0.02752409412816096,318,12,108,0,-0.18806387666603816,0,0,2,1,2
1.3426347730048367,0.29627769184234415,12,11,-0.4001042016595297,-0.3123978975957114,4,-0.05830522332212541,0,1,-0.36184419419927716,0.02752409412816096,151,11,23,0,-0.18806387666603816,0,0,8,8,2
1.3452571065458618,1.1510327217655736,5,2,-0.06610229363552136,0.0423413331869668,4,-0.05222596058588819,0,0,-0.36184419419927716,0.02752409412816096,436,31,638,0,-0.18806387666603816,0,0,0,11,10
1.347879440086887,-0.7484229002860475,1,11,0.7233567616939529,0.26355830166547906,4,-0.008851445557678753,0,1,0.011493098592114559,0.02752409412816096,3,1,561,0,-0.18806387666603816,0,0,2,1,2
1.350501773627912,-0.4635045569783044,11,6,-0.3393765820188009,-0.3123978975957114,4,0.004809819018135242,0,1,0.011493098592114559,0.02752409412816096,269,29,149,0,-0.18806387666603816,0,0,0,11,2
1.353124107168937,-1.603177930209277,9,11,0.7233567616939529,0.5153269742305377,4,-0.032758658565353246,0,1,-0.36184419419927716,0.02752409412816096,472,15,630,0,-0.18806387666603816,0,0,0,11,2
1.3557464407099622,-0.6534501191834665,12,0,0.8655606043526595,0.49495917150617347,4,-0.03446631663732999,0,1,-0.36184419419927716,0.02752409412816096,260,12,120,0,-0.18806387666603816,0,0,2,1,2
1.3583687742509871,-0.4635045569783044,11,2,4.50871171929938,-0.38504532373513567,4,-0.04300460699721374,0,0,3.1226372051870452,0.02752409412816096,481,29,162,0,-0.18806387666603816,0,0,0,11,2
1.3609911077920123,-0.6534501191834665,10,8,4.50871171929938,-0.3806866139521217,4,0.004809819018135242,0,0,1.8781795625490731,0.02752409412816096,291,29,173,3,,0,0,0,11,2
1.3636134413330374,-0.9383684624912096,1,11,4.50871171929938,-0.3384867897964305,4,-0.056665871573027736,0,1,4.1182033192974234,0.02752409412816096,491,1,554,3,,0,0,6,1,2
1.3662357748740623,-1.0333412435937908,5,8,4.50871171929938,-0.2604418959350497,4,-0.04027235408205094,0,1,2.375962619604262,0.02752409412816096,500,1,572,3,,0,0,2,1,2
1.3688581084150875,0.011359348534600945,12,10,-0.09646610345588576,-0.40199586178019,4,-0.05922735868099286,0,0,1.0070592127024924,0.02752409412816096,5,25,258,3,,0,0,3,0,1
1.3714804419561126,-0.4635045569783044,11,2,0.4602037432507948,-0.41376618866568093,4,-0.06076425094577193,0,0,-1.2329645440458579,0.02752409412816096,367,29,220,1,,0,0,0,11,2
1.3741027754971376,-2.7428513034402497,6,2,-0.09646610345588576,-0.40697013182331804,4,-0.06008118771698123,1,1,2.5004083838680593,0.02752409412816096,402,25,283,3,,0,0,0,11,1
1.3767251090381627,0.10633212963718201,12,9,-0.5519232507613516,4.095534075335462,3,-0.056665871573027736,0,1,7.104901661628557,0.02752409412816096,286,29,174,0,-0.18806387666603816,0,0,0,11,9
1.3793474425791878,1.1510327217655736,12,11,-0.5519232507613516,4.095534075335462,3,0.025301715881856236,0,1,5.735998254726788,0.02752409412816096,114,13,867,0,-0.18806387666603816,0,0,2,1,10
1.3819697761202128,2.0057877516888034,6,9,-0.5519232507613516,0.4512770239299868,3,-0.008851445557678753,0,1,4.6159863763526126,0.02752409412816096,177,29,128,2,,0,0,0,11,10
1.384592109661238,1.9108149705862223,5,9,-0.5519232507613516,0.8997850922772551,3,-0.06281344063214403,0,1,4.740432140616409,0.02752409412816096,343,8,17,2,,0,0,0,11,10
1.387214443202263,2.4806516572017085,1,9,-0.5519232507613516,0.27129127743316267,3,-0.07562087617196965,0,1,-0.6107357227268716,0.02752409412816096,127,8,15,2,,6,5,1,10,10
1.389836776743288,2.765570000509452,12,9,-0.5519232507613516,0.07606815140932248,3,-0.056665871573027736,0,1,3.6204202622422343,0.02752409412816096,19,1,515,2,,0,0,2,1,10
1.3924591102843131,0.7711415973552495,10,11,0.5614164426520094,0.04483299438691403,4,-0.03617397470930674,0,1,1.380396505493884,0.02752409412816096,179,29,126,0,-0.18806387666603816,0,0,0,11,10
1.3950814438253383,-1.7931234924144392,2,11,0.5614164426520094,0.0423413331869668,4,-0.05830522332212541,1,1,1.380396505493884,0.02752409412816096,366,30,204,3,,0,0,0,11,3
1.3977037773663632,-1.7931234924144392,2,2,0.004746595945328892,-0.19415148733481868,4,-0.056665871573027736,1,1,1.0070592127024924,0.02752409412816096,8,24,75,3,,0,0,0,11,10
1.4003261109073883,-2.0780418357221824,11,11,4.769840483754514,1.7815480078204344,4,1.9720319179353505,0,0,1.380396505493884,0.02752409412816096,491,1,556,3,,0,0,2,1,2
1.4029484444484135,-0.17858621367056118,10,11,0.5614164426520094,0.0423413331869668,4,0.04237829660162373,0,0,2.6248541481318566,0.02752409412816096,293,26,613,0,-0.18806387666603816,0,0,0,11,2
1.4055707779894384,0.3912504729449252,5,6,1.0401525108197547,0.23116217988778184,4,-0.04300460699721374,0,0,1.380396505493884,0.02752409412816096,490,1,562,3,,0,0,2,1,2
